sonstiges,numberofrooms,time_dest3,provision1,hascourtage,provision2,creation,realtorcompanyname,contphonenumber,currency,listingtype,companywidecustomerid,contsalutation,lng,balcony,city,media_count,district,title,entry_land2,entry_land1,guesttoilet,privateoffer,housenumber,retype,zip_code,contfirstname,cellar,objektbeschreibung,garden,contcompany,land_transfer2,land_transfer1,streamingvideo,livingspace,contlastname,time_dest,realtorlogo,lift,address,lat,spotlightlisting,kitchen,immo_id,floorplan,criteriagroup,notary2,contname,time_dest2,notary1,value,url,precisehousenumber,street,marketingtype,isbarrierfree,priceintervaltype
"Wir sind für Sie da – beim Vermögensaufbau, bei der Altersvorsorge und der Eigentumsbildung!

INDUSTRIA WOHNEN wurde 1954 gegründet und betreut heute deutschlandweit mehr als 16.000 Wohnungen. Als Tochtergesellschaft der Degussa Bank realisieren wir unsere Investitionen gemeinsam mit dem Verbund der M.M.Warburg  Aufgrund unserer umfassenden Erfahrungen kennen wir nicht nur die Potenziale des deutschen Wohnungsmarktes, sondern auch die Chancen, die mit ihm verbunden sind. Daher bieten wir unseren Kunden mehr als nur einen Ort oder ein Objekt zur Investition.

Gemeinsam mit der Degussa Bank bieten wir Ihnen ein abgerundetes Angebot für Ihre Investition, egal ob Sie die Immobilie selbst nutzen möchten oder ob Sie auf der Suche nach einer attraktiven, wertbeständigen Kapitalanlage sind.

- Sie erhalten individuelle und günstige Finanzierungsvorschläge: Mit dem richtigen Tilgungskonzept, attraktiven Konditionen und bis zu 100%-Finanzierung des Kaufpreises.
- Die gesamte Abwicklung des Immobilienerwerbs erfolgt mit einem Ansprechpartner. Dies führt zu Kosten- und Zeitersparnis, denn Kauf und Finanzierung gehen hierbei Hand in Hand.

Weitere Informationen erhalten sie unter www.degussa-bank.de",4,,0,NO,0,2019-11-05T20:42:58.733+01:00,INDUSTRIA WOHNEN GmbH,0351 65619590,,S,,FEMALE,7.54275,true,,16,Scharnhorst,"Attraktive 3,5-Zimmer-Wohnung zur Kapitalanlage",0.5,422.2562,false,false,,search:ApartmentBuy,44328,Bettina,false,"Die Gebäude mit 3- bis 6-Zimmerwohnungen bieten attraktive Grundrisse. Die Liegenschaft wurde 1968 in Massivbauweise errichtet und ist mit einem Kellergeschoss und 3 Vollgeschossen ausgestattet. Die Wohnungen besitzen Größen von ca. 55 m2 bis 106 m2 Wohnfläche. Bad mit Wanne, Balkon oder Terrasse mit Garten und ein zu jeder Wohnung gehörender Kellerraum bieten den notwendigen Komfort.",false,INDUSTRIA WOHNEN GmbH,6.5,5.4893306,false,69.78,Tennhard,,https://pictures.immobilienscout24.de/usercontent/4b6fc4a1-193c-4100-87d7-c3f04bc8efe2.JPG,false,Dortmund Barthstraße 35,51.54877,false,false,106972698,true,1968,1.5,Bettina Tennhard,,1.2667686,,https://www.immobilienscout24.de/expose/106972698,,,,false,
"=== Energieträger laut Energieausweis: Gas ===
Hinweise darüber, wie die Vonovia Ihre personenbezogenen Daten als Interessent verarbeitet, erhalten Sie unter www.vonovia.de/datenschutzinformation. Alle Angaben in diesem Exposé wurden sorgfältig und so vollständig wie möglich gemacht. Gleichwohl kann das Vorhandensein von Fehlern nicht ausgeschlossen werden. Die Angaben in diesem Exposé erfolgen daher ohne jede Gewähr. Maßgeblich sind die im Kaufvertrag geschlossenen Vereinbarungen. Soweit die Grundrissgrafiken Maßangaben und Einrichtungen enthalten, wird auch für diese jegliche Haftung ausgeschlossen. Ebenso weisen wir darauf hin, dass die Grundrissgrafiken nicht immer maßstabsgetreu sind. Besichtigungen sind jederzeit, jedoch nur nach vorheriger Terminabsprache mit Ihrem Ansprechpartner möglich. Kaufverhandlungen sind ausschließlich über Ihren Ansprechpartner zu führen. Preisänderungen bleiben vorbehalten. Der Kauf ist für den Käufer provisionsfrei.",2.5,,0,NO,0,2019-11-05T20:42:26.885+01:00,Vonovia SE,0231 1859996,,S,,MALE,7.5374,false,,4,Brackel,Dortmund - Brackel: Vermietete Kapitalanlage mit 2 Zimmern im Dachgeschoss.,0.5,364,false,false,,search:ApartmentBuy,44309,Thorsten,true,"Die Wohnung befindet sich in einem  gepflegten 6 Fam.-Haus in Dortmund-Brackel.
Es handelt sich um eine Dachgeschoss-Wohnung und einer Wohnfläche
von 46 qm. Die Wohnung kann sofort bezogen werden

Haben Sie Interesse? Dann senden Sie die Objekt-Id 509-080 per WhatsApp an 01525 681 3907, per Telegram an VonoviaVerkauf oder per Threema an *VONOVIA.

Details zur Datenverarbeitung bei Vonovia finden SIe unter www.vonovia.de/datenschutz.",true,Vonovia SE,6.5,4.732,false,45.54,Lang-Lindemann,,,false,Dortmund Unterer Sendweg 27,51.52871,false,false,110296874,false,1959,1.5,Thorsten Lang-Lindemann,,1.092,,https://www.immobilienscout24.de/expose/110296874,,,,false,
"Wir sind für Sie da – beim Vermögensaufbau, bei der Altersvorsorge und der Eigentumsbildung!

INDUSTRIA WOHNEN wurde 1954 gegründet und betreut heute deutschlandweit mehr als 16.000 Wohnungen. Als Tochtergesellschaft der Degussa Bank realisieren wir unsere Investitionen gemeinsam mit dem Verbund der M.M.Warburg  Aufgrund unserer umfassenden Erfahrungen kennen wir nicht nur die Potenziale des deutschen Wohnungsmarktes, sondern auch die Chancen, die mit ihm verbunden sind. Daher bieten wir unseren Kunden mehr als nur einen Ort oder ein Objekt zur Investition.

Gemeinsam mit der Degussa Bank bieten wir Ihnen ein abgerundetes Angebot für Ihre Investition, egal ob Sie die Immobilie selbst nutzen möchten oder ob Sie auf der Suche nach einer attraktiven, wertbeständigen Kapitalanlage sind.

- Sie erhalten individuelle und günstige Finanzierungsvorschläge: Mit dem richtigen Tilgungskonzept, attraktiven Konditionen und bis zu 100%-Finanzierung des Kaufpreises.
- Die gesamte Abwicklung des Immobilienerwerbs erfolgt mit einem Ansprechpartner. Dies führt zu Kosten- und Zeitersparnis, denn Kauf und Finanzierung gehen hierbei Hand in Hand.

Weitere Informationen erhalten sie unter www.degussa-bank.de",4,,0,NO,0,2019-11-05T20:42:58.733+01:00,INDUSTRIA WOHNEN GmbH,0351 65619590,,S,,FEMALE,7.54277,true,,16,Scharnhorst,"Sparbuch ohne Zinsen, oder gut vermietete Wohnung als Kapitalanlage?",0.5,422.2562,false,false,,search:ApartmentBuy,44328,Bettina,false,"Die Gebäude mit 3- bis 6-Zimmerwohnungen bieten attraktive Grundrisse. Die Liegenschaft wurde 1968 in Massivbauweise errichtet und ist mit einem Kellergeschoss und 3 Vollgeschossen ausgestattet. Die Wohnungen besitzen Größen von ca. 55 m2 bis 106 m2 Wohnfläche. Bad mit Wanne, Balkon oder Terrasse mit Garten und ein zu jeder Wohnung gehörender Kellerraum bieten den notwendigen Komfort.",false,INDUSTRIA WOHNEN GmbH,6.5,5.4893306,false,69.78,Tennhard,,https://pictures.immobilienscout24.de/usercontent/4b6fc4a1-193c-4100-87d7-c3f04bc8efe2.JPG,false,Dortmund Barthstraße 33,51.54892,false,false,106972706,true,1968,1.5,Bettina Tennhard,,1.2667686,,https://www.immobilienscout24.de/expose/106972706,,,,false,
"Wir sind für Sie da – beim Vermögensaufbau, bei der Altersvorsorge und der Eigentumsbildung!

INDUSTRIA WOHNEN wurde 1954 gegründet und betreut heute deutschlandweit mehr als 16.000 Wohnungen. Als Tochtergesellschaft der Degussa Bank realisieren wir unsere Investitionen gemeinsam mit dem Verbund der M.M.Warburg  Aufgrund unserer umfassenden Erfahrungen kennen wir nicht nur die Potenziale des deutschen Wohnungsmarktes, sondern auch die Chancen, die mit ihm verbunden sind. Daher bieten wir unseren Kunden mehr als nur einen Ort oder ein Objekt zur Investition.

Gemeinsam mit der Degussa Bank bieten wir Ihnen ein abgerundetes Angebot für Ihre Investition, egal ob Sie die Immobilie selbst nutzen möchten oder ob Sie auf der Suche nach einer attraktiven, wertbeständigen Kapitalanlage sind.

- Sie erhalten individuelle und günstige Finanzierungsvorschläge: Mit dem richtigen Tilgungskonzept, attraktiven Konditionen und bis zu 100%-Finanzierung des Kaufpreises.
- Die gesamte Abwicklung des Immobilienerwerbs erfolgt mit einem Ansprechpartner. Dies führt zu Kosten- und Zeitersparnis, denn Kauf und Finanzierung gehen hierbei Hand in Hand.

Weitere Informationen erhalten sie unter www.degussa-bank.de",4,,0,NO,0,2019-11-05T20:42:58.733+01:00,INDUSTRIA WOHNEN GmbH,0351 65619590,,S,,FEMALE,7.54276,true,,16,Scharnhorst,"Sparbuch ohne Zinsen, oder gut vermietete Wohnung als Kapitalanlage?",0.5,422.2562,false,false,,search:ApartmentBuy,44328,Bettina,false,"Die Gebäude mit 3- bis 6-Zimmerwohnungen bieten attraktive Grundrisse. Die Liegenschaft wurde 1968 in Massivbauweise errichtet und ist mit einem Kellergeschoss und 3 Vollgeschossen ausgestattet. Die Wohnungen besitzen Größen von ca. 55 m2 bis 106 m2 Wohnfläche. Bad mit Wanne, Balkon oder Terrasse mit Garten und ein zu jeder Wohnung gehörender Kellerraum bieten den notwendigen Komfort.",false,INDUSTRIA WOHNEN GmbH,6.5,5.4893306,false,69.78,Tennhard,,https://pictures.immobilienscout24.de/usercontent/4b6fc4a1-193c-4100-87d7-c3f04bc8efe2.JPG,false,Dortmund Barthstraße 37,51.54861,false,false,106972704,true,1968,1.5,Bettina Tennhard,,1.2667686,,https://www.immobilienscout24.de/expose/106972704,,,,false,
"Wir sind für Sie da – beim Vermögensaufbau, bei der Altersvorsorge und der Eigentumsbildung!

INDUSTRIA WOHNEN wurde 1954 gegründet und betreut heute deutschlandweit mehr als 16.000 Wohnungen. Als Tochtergesellschaft der Degussa Bank realisieren wir unsere Investitionen gemeinsam mit dem Verbund der M.M.Warburg  Aufgrund unserer umfassenden Erfahrungen kennen wir nicht nur die Potenziale des deutschen Wohnungsmarktes, sondern auch die Chancen, die mit ihm verbunden sind. Daher bieten wir unseren Kunden mehr als nur einen Ort oder ein Objekt zur Investition.

Gemeinsam mit der Degussa Bank bieten wir Ihnen ein abgerundetes Angebot für Ihre Investition, egal ob Sie die Immobilie selbst nutzen möchten oder ob Sie auf der Suche nach einer attraktiven, wertbeständigen Kapitalanlage sind.

- Sie erhalten individuelle und günstige Finanzierungsvorschläge: Mit dem richtigen Tilgungskonzept, attraktiven Konditionen und bis zu 100%-Finanzierung des Kaufpreises.
- Die gesamte Abwicklung des Immobilienerwerbs erfolgt mit einem Ansprechpartner. Dies führt zu Kosten- und Zeitersparnis, denn Kauf und Finanzierung gehen hierbei Hand in Hand.

Weitere Informationen erhalten sie unter www.degussa-bank.de",4,,0,NO,0,2019-11-05T20:42:58.732+01:00,INDUSTRIA WOHNEN GmbH,0351 65619590,,S,,FEMALE,7.54277,true,,16,Scharnhorst,"Vermietete 3,5-Zimmer-Wohnung  als Kapitalanlage",0.5,422.2562,false,false,,search:ApartmentBuy,44328,Bettina,false,"Die Gebäude mit 3- bis 6-Zimmerwohnungen bieten attraktive Grundrisse. Die Liegenschaft wurde 1968 in Massivbauweise errichtet und ist mit einem Kellergeschoss und 3 Vollgeschossen ausgestattet. Die Wohnungen besitzen Größen von ca. 55 m2 bis 106 m2 Wohnfläche. Bad mit Wanne, Balkon oder Terrasse mit Garten und ein zu jeder Wohnung gehörender Kellerraum bieten den notwendigen Komfort.",false,INDUSTRIA WOHNEN GmbH,6.5,5.4893306,false,69.78,Tennhard,,https://pictures.immobilienscout24.de/usercontent/4b6fc4a1-193c-4100-87d7-c3f04bc8efe2.JPG,false,Dortmund Barthstraße 33,51.54892,false,false,106972712,false,1968,1.5,Bettina Tennhard,,1.2667686,,https://www.immobilienscout24.de/expose/106972712,,,,false,
"Wir sind für Sie da – beim Vermögensaufbau, bei der Altersvorsorge und der Eigentumsbildung!

INDUSTRIA WOHNEN wurde 1954 gegründet und betreut heute deutschlandweit mehr als 16.000 Wohnungen. Als Tochtergesellschaft der Degussa Bank realisieren wir unsere Investitionen gemeinsam mit dem Verbund der M.M.Warburg  Aufgrund unserer umfassenden Erfahrungen kennen wir nicht nur die Potenziale des deutschen Wohnungsmarktes, sondern auch die Chancen, die mit ihm verbunden sind. Daher bieten wir unseren Kunden mehr als nur einen Ort oder ein Objekt zur Investition.

Gemeinsam mit der Degussa Bank bieten wir Ihnen ein abgerundetes Angebot für Ihre Investition, egal ob Sie die Immobilie selbst nutzen möchten oder ob Sie auf der Suche nach einer attraktiven, wertbeständigen Kapitalanlage sind.

- Sie erhalten individuelle und günstige Finanzierungsvorschläge: Mit dem richtigen Tilgungskonzept, attraktiven Konditionen und bis zu 100%-Finanzierung des Kaufpreises.
- Die gesamte Abwicklung des Immobilienerwerbs erfolgt mit einem Ansprechpartner. Dies führt zu Kosten- und Zeitersparnis, denn Kauf und Finanzierung gehen hierbei Hand in Hand.

Weitere Informationen erhalten sie unter www.degussa-bank.de",4,,0,NO,0,2019-11-05T20:42:58.732+01:00,INDUSTRIA WOHNEN GmbH,0351 65619590,,S,,FEMALE,7.54336,true,,16,Scharnhorst,"Sparbuch ohne Zinsen, oder gut vermietete Wohnung als Kapitalanlage?",0.5,437.9895,false,false,,search:ApartmentBuy,44328,Bettina,false,"Die Gebäude mit 3- bis 6-Zimmerwohnungen bieten attraktive Grundrisse. Die Liegenschaft wurde 1968 in Massivbauweise errichtet und ist mit einem Kellergeschoss und 3 Vollgeschossen ausgestattet. Die Wohnungen besitzen Größen von ca. 55 m2 bis 106 m2 Wohnfläche. Bad mit Wanne, Balkon oder Terrasse mit Garten und ein zu jeder Wohnung gehörender Kellerraum bieten den notwendigen Komfort.",false,INDUSTRIA WOHNEN GmbH,6.5,5.6938635,false,72.38,Tennhard,,https://pictures.immobilienscout24.de/usercontent/4b6fc4a1-193c-4100-87d7-c3f04bc8efe2.JPG,false,Dortmund Borchertweg 4,51.54834,false,false,106972709,true,1968,1.5,Bettina Tennhard,,1.3139685,,https://www.immobilienscout24.de/expose/106972709,,,,false,
"Wir sind für Sie da – beim Vermögensaufbau, bei der Altersvorsorge und der Eigentumsbildung!

INDUSTRIA WOHNEN wurde 1954 gegründet und betreut heute deutschlandweit mehr als 16.000 Wohnungen. Als Tochtergesellschaft der Degussa Bank realisieren wir unsere Investitionen gemeinsam mit dem Verbund der M.M.Warburg  Aufgrund unserer umfassenden Erfahrungen kennen wir nicht nur die Potenziale des deutschen Wohnungsmarktes, sondern auch die Chancen, die mit ihm verbunden sind. Daher bieten wir unseren Kunden mehr als nur einen Ort oder ein Objekt zur Investition.

Gemeinsam mit der Degussa Bank bieten wir Ihnen ein abgerundetes Angebot für Ihre Investition, egal ob Sie die Immobilie selbst nutzen möchten oder ob Sie auf der Suche nach einer attraktiven, wertbeständigen Kapitalanlage sind.

- Sie erhalten individuelle und günstige Finanzierungsvorschläge: Mit dem richtigen Tilgungskonzept, attraktiven Konditionen und bis zu 100%-Finanzierung des Kaufpreises.
- Die gesamte Abwicklung des Immobilienerwerbs erfolgt mit einem Ansprechpartner. Dies führt zu Kosten- und Zeitersparnis, denn Kauf und Finanzierung gehen hierbei Hand in Hand.

Weitere Informationen erhalten sie unter www.degussa-bank.de",4,,0,NO,0,2019-11-05T20:42:58.732+01:00,INDUSTRIA WOHNEN GmbH,0351 65619590,,S,,FEMALE,7.54384,true,,16,Scharnhorst,"Attraktive 3,5-Zimmer-Wohnung zur Kapitalanlage",0.5,420.4245,false,false,,search:ApartmentBuy,44328,Bettina,false,"Die Gebäude mit 3- bis 6-Zimmerwohnungen bieten attraktive Grundrisse. Die Liegenschaft wurde 1968 in Massivbauweise errichtet und ist mit einem Kellergeschoss und 3 Vollgeschossen ausgestattet. Die Wohnungen besitzen Größen von ca. 55 m2 bis 106 m2 Wohnfläche. Bad mit Wanne, Balkon oder Terrasse mit Garten und ein zu jeder Wohnung gehörender Kellerraum bieten den notwendigen Komfort.",false,INDUSTRIA WOHNEN GmbH,6.5,5.4655185,false,69.78,Tennhard,,https://pictures.immobilienscout24.de/usercontent/4b6fc4a1-193c-4100-87d7-c3f04bc8efe2.JPG,false,Dortmund Barthstraße 43,51.54864,false,false,106972714,true,1968,1.5,Bettina Tennhard,,1.2612735,,https://www.immobilienscout24.de/expose/106972714,,,,false,
,2.5,,0,NO,0,2019-11-05T20:42:03.935+01:00,Vonovia SE,0231 1859996,,S,,MALE,7.5396,true,,5,Schüren,Dortmund - Schüren: Vermietete 2 Zimmer mit grossem Balkon!,0.5,593,false,false,,search:ApartmentBuy,44269,Thorsten,false,"Die zum Verkauf stehende ETW befindet sich im Untergeschoss eines gepflegten Mehrfamilienhauses im Dortmunder Vorort Schüren.
Seltene 2-Zimmerwohnung mit Balkon und Benutzung des Gemeinschaftsgartens. Die 62,20 m² Wohnfläche verteilen sich auf das Wohn-Schlafzimmer mit Balkon , Wohnküche, Diele, Bad, Abstellraum und Schlafzimmer.   
Das Mehrfamilienhaus ist energetisch auf aktuellen Stand. Die Außenfassade ist gedämmt.
Zu der Wohnung gehört ein Außenstellplatz.
Die Wohnung ist vermietet!

Haben Sie Interesse? Dann senden Sie die Objekt-Id 9400-23 per WhatsApp an 01525 681 3907, per Telegram an VonoviaVerkauf oder per Threema an *VONOVIA.

Details zur Datenverarbeitung bei Vonovia finden SIe unter www.vonovia.de/datenschutz.",false,Vonovia SE,6.5,7.709,false,62.2,Lang-Lindemann,,,false,Dortmund Bergmeisterstraße 15 b,51.49943,false,false,112161856,false,1994,1.5,Thorsten Lang-Lindemann,,1.779,,https://www.immobilienscout24.de/expose/112161856,,,,false,
,2,,3284.4,YES,3.57,,"Immobilien Service Langhoff, Inh. Heidemarie Göke",0231 4440826,,S,,FEMALE,7.4753,false,,0,Innenstadt,"renovierte, gemütliche ETW in optimaler Lage - auch als Kapitalanlage-",0.5,460,false,false,,search:ApartmentBuy,44141,Heidemarie,true,"Südliche Dortmunder Innenstadt!
ETW hübsch, gemütlich, renoviert.
3. OG. 9 Parteien-Haus.
Ideale Lage zu Park, Einkaufsmöglichkeiten,
ÖPNV.
1 große Wohnküche zur Straßenseite gelegen,
1 Schlafzimmer zum grünen Innenhof gelegen.
Innen liegendes Bad mit Wanne.
Gasetagenheizung komplett neu installiert in 2014.
Fassade und Dach renoviert in 2017
Die Wohnung wurde in 2019 renoviert.
Neue Fenster.


Vorstehende Angaben wurden vom Eigentümer
mitgeteilt.",false,"Immobilien Service Langhoff, Inh. Heidemarie Göke",6.5,5.98,false,43,Göke,,https://pictures.immobilienscout24.de/usercontent/1ce3572f-d495-4456-8b3f-f34ccfb2e79f.PNG,false,Dortmund Heiliger Weg xx,51.50573,false,true,112278753,false,1955,1.5,Heidemarie Göke,,1.38,,https://www.immobilienscout24.de/expose/112278753,,,,false,
,3,,0,NO,0,2019-11-05T20:42:03.935+01:00,Vonovia SE,0231 1859996,,S,,MALE,7.39969,true,,4,Wischlingen,Kapitalanlage:  3 Zi.-Dachgeschoss-Wohnung ohne Provision ! 10 Jahre Kündigungsschutz!,0.5,479,false,false,,search:ApartmentBuy,44369,Thorten,false,"Die hier angebotene 3 Zimmer Wohnung befindet sich im Dachgeschoss eines gepflegten Mehrfamilienhauses im schönen Stadtteil Huckarde.

Die Wohnfläche von ca. 64m² verteilt sich auf 3 helle Zimmer, einer gemütlichen Küche, einer Diele und einem Badezimmer mit Badewanne. Des Weiteren lädt ein großer Balkon zum verweilen ein.

Parkmöglichkeiten sind auf dem großen Gemeinschaftsparkplatz vor dem Haus ausreichend vorhanden.

Überzeugen Sie sich selbst und vereinbaren Sie einen Besichtigungstermin! Wir freuen uns auf Ihren Anruf!

Haben Sie Interesse? Dann senden Sie die Objekt-Id 777-011 per WhatsApp an 01525 681 3907, per Telegram an VonoviaVerkauf oder per Threema an *VONOVIA.

Details zur Datenverarbeitung bei Vonovia finden SIe unter www.vonovia.de/datenschutz.",false,Vonovia SE,6.5,6.227,false,64.36,Lang - Lindemann,,,false,Dortmund Rahmer Straße 169,51.52705,false,false,111888022,false,1942,1.5,Thorten Lang - Lindemann,,1.437,,https://www.immobilienscout24.de/expose/111888022,,,,false,
,3.5,,0,NO,0,2019-11-05T20:42:45.856+01:00,Vonovia SE,0231 1859996,,S,,MALE,7.53598,true,,2,Brackel,Schöne 3- Zimmerwohnung  mit Balkon im Brüchtenweg,0.5,539,false,false,,search:ApartmentBuy,44309,Thorsten,false,"Die hier zum Verkauf angebotene  3 Zimmer Eigentumswohnung befindet sich im 2. Stock eines 6-Famileinhauses in einer ruhigen und gemütlichen Wohngegend.

Die Wohnung verfügt über ca. 61 m² welche sich auf 3 geräumige Zimmer einer hellen Küche, einer Diele und einem Badezimmer mit Badewanne verteilen. Alle Räume sind von der Diele aus frei zugänglich.

Zusätzlich verfügt die Wohnung über einen schönen Balkon, auf welchem man seine Feierabende und Wochenenden wunderbar verbringen kann.

Zahlreiche Parkmöglichkeiten befinden sich am Objekt so wie in den umliegenden Straßen.

Überzeugen Sie sich selbst und vereinbaren Sie einen Termin zur Besichtigung dieser Immobilie!

Haben Sie Interesse? Dann senden Sie die Objekt-Id 507-036 per WhatsApp an 01525 681 3907, per Telegram an VonoviaVerkauf oder per Threema an *VONOVIA.

Details zur Datenverarbeitung bei Vonovia finden SIe unter www.vonovia.de/datenschutz.",false,Vonovia SE,6.5,7.007,false,61.44,Lang-Lindemann,,,false,Dortmund Brüchtenweg 17,51.5268,false,false,110296785,false,1967,1.5,Thorsten Lang-Lindemann,,1.617,,https://www.immobilienscout24.de/expose/110296785,,,,false,
"Wir sind für Sie da – beim Vermögensaufbau, bei der Altersvorsorge und der Eigentumsbildung!

INDUSTRIA WOHNEN wurde 1954 gegründet und betreut heute deutschlandweit mehr als 16.000 Wohnungen. Als Tochtergesellschaft der Degussa Bank realisieren wir unsere Investitionen gemeinsam mit dem Verbund der M.M.Warburg  Aufgrund unserer umfassenden Erfahrungen kennen wir nicht nur die Potenziale des deutschen Wohnungsmarktes, sondern auch die Chancen, die mit ihm verbunden sind. Daher bieten wir unseren Kunden mehr als nur einen Ort oder ein Objekt zur Investition.

Gemeinsam mit der Degussa Bank bieten wir Ihnen ein abgerundetes Angebot für Ihre Investition, egal ob Sie die Immobilie selbst nutzen möchten oder ob Sie auf der Suche nach einer attraktiven, wertbeständigen Kapitalanlage sind.

- Sie erhalten individuelle und günstige Finanzierungsvorschläge: Mit dem richtigen Tilgungskonzept, attraktiven Konditionen und bis zu 100%-Finanzierung des Kaufpreises.
- Die gesamte Abwicklung des Immobilienerwerbs erfolgt mit einem Ansprechpartner. Dies führt zu Kosten- und Zeitersparnis, denn Kauf und Finanzierung gehen hierbei Hand in Hand.

Weitere Informationen erhalten sie unter www.degussa-bank.de",4,,0,NO,0,2019-11-05T20:42:58.732+01:00,INDUSTRIA WOHNEN GmbH,0351 65619590,,S,,FEMALE,7.54415,true,,16,Scharnhorst,"Mieteinnahme zur Altersabsicherung, gut vermietete 3,5-Zimmer-Wohnung!",0.5,434.764,false,false,,search:ApartmentBuy,44328,Bettina,false,"Die Gebäude mit 3- bis 6-Zimmerwohnungen bieten attraktive Grundrisse. Die Liegenschaft wurde 1968 in Massivbauweise errichtet und ist mit einem Kellergeschoss und 3 Vollgeschossen ausgestattet. Die Wohnungen besitzen Größen von ca. 55 m2 bis 106 m2 Wohnfläche. Bad mit Wanne, Balkon oder Terrasse mit Garten und ein zu jeder Wohnung gehörender Kellerraum bieten den notwendigen Komfort.",false,INDUSTRIA WOHNEN GmbH,6.5,5.651932,false,72.16,Tennhard,,https://pictures.immobilienscout24.de/usercontent/4b6fc4a1-193c-4100-87d7-c3f04bc8efe2.JPG,false,Dortmund Borchertweg 8,51.54838,false,false,106972721,true,1968,1.5,Bettina Tennhard,,1.304292,,https://www.immobilienscout24.de/expose/106972721,,,,false,
